time_ps,backbone_RMSD,ligand_RMSD
0.0,6.5542111143121e-07,0.0
10.0,0.6721713459848282,0.7102021048378777
20.0,0.9707606791923454,0.9865273363954187
30.0,1.1574324945103664,1.195475070623544
40.0,1.097113744367621,0.9318358665575196
50.0,1.1860921562134787,1.027581430804849
60.0,1.0436625211129296,0.9760965594702358
70.0,1.1196001587276554,1.003924178331154
80.0,1.1192930910374632,1.136880138875403
90.0,1.1994724215288166,0.9840752230233893
100.0,1.308873681653148,1.0821136721235052
110.0,1.2935488807327424,1.1592204873983831
120.0,1.0803988808116805,1.1599640640218998
130.0,1.2687114299835014,0.8385376213743563
140.0,1.2307160967700814,0.7907981593329758
150.0,1.2512272196598218,0.8452954037775608
160.0,1.3497325121629868,1.0127953749301526
170.0,1.21307116239433,0.8233864910415165
180.0,1.310038279190769,0.9731213325739104
190.0,1.3403830525612173,1.0015380980996773
200.0,1.2294572357379863,1.01253264567639
210.0,1.3586460355940373,0.9458600083827131
220.0,1.3438509683156163,1.1193370383129981
230.0,1.388618389411515,1.1165389244264476
240.0,1.5353447887339018,1.005199135453258
250.0,1.524784274126078,0.7591717696734284
260.0,1.527951470869921,1.0960643106123553
270.0,1.6819160838800782,1.0650840317152215
280.0,1.7751138533805209,1.0265019108063376
290.0,1.8152655493518834,0.8296356404704823
300.0,1.7335089937589139,0.9939172271606741
310.0,1.680248882009312,0.9317099061438568
320.0,1.6267046702993944,0.6545054430689345
330.0,1.7828008555640842,0.8823544194113568
340.0,1.5658448764709536,0.8478765788202239
350.0,1.727920792323194,1.0471698242296799
360.0,1.6674612551905044,0.968508594814002
370.0,1.4341170730040467,0.8487833867691148
380.0,1.4979096495801454,0.9580795564395713
390.0,1.8365079222214573,0.9602898225025064
400.0,1.8178325402627604,1.0786383725857742
410.0,1.7274999167206961,1.576823156390418
420.0,1.5547619644667827,0.9755656908906564
430.0,1.7870560350741262,0.8040021728158503
440.0,1.9314627440093617,1.1149415747394151
450.0,1.7754749771233187,1.2321045921432663
460.0,1.698582410405312,1.0337311598841579
470.0,1.5452027943120275,0.7455285276938685
480.0,1.2959212740494082,0.6124733371531471
490.0,1.4245186854933896,0.8046474892830406
500.0,1.3712205927139391,0.6780376578030186
510.0,1.2221085534769145,0.8545759799578316
520.0,1.451624486428022,0.9942252242364902
530.0,1.7799766572625835,1.3237904737540518
540.0,1.7237886678682905,1.0620315450971878
550.0,1.6488180302915127,0.9327627087305564
560.0,1.6344983564842874,0.9775326140450243
570.0,1.7345205383312428,1.0353216378257915
580.0,1.6688962844964639,1.3418866274394912
590.0,1.6278428905287572,1.253003151876178
600.0,1.5975945693962426,1.2973685464016536
610.0,1.624738135833432,1.0612845874611145
620.0,1.846074276226026,1.2787961364368818
630.0,1.5493854514565681,1.2832390173693182
640.0,1.7195489419690912,1.2848596676283197
650.0,1.6303577329338117,1.4872474432945983
660.0,1.6805335442584237,1.1915491008941899
670.0,1.6625942610998097,1.3047875693707318
680.0,1.5813345237219947,1.3075372687191313
690.0,1.7568938083133283,1.2816024006486693
700.0,1.6351147794688594,1.1130121646605051
710.0,1.7242894719455617,1.3108327414691272
720.0,1.846971842660266,1.3762161350328346
730.0,1.8027137334102021,1.1587859751747358
740.0,1.8190639374227258,1.026632356902611
750.0,1.7563075400106225,1.254125430330977
760.0,1.6857780297465095,1.0235122503776481
770.0,1.7639480213615086,1.0470787316469292
780.0,1.824455282069547,1.0991754556159
790.0,1.5932258052076884,0.8892868349911928
800.0,1.5635982980576726,0.979446829531224
810.0,1.6393408596334993,0.9190688288416511
820.0,1.62740327583119,1.0418545509853496
830.0,1.5170837939801456,1.2746315302377655
840.0,1.7968794305793219,1.2377924729953216
850.0,1.771918874019234,1.2049287506916084
860.0,1.832695909516825,1.358336525168319
870.0,1.7884244956833384,1.3039804590185724
880.0,1.5916205081291024,1.2937487838497588
890.0,1.8957959852517678,1.3942992395272067
900.0,1.8480976440323527,1.4572790705074976
910.0,1.7572237491021363,1.5181194077173064
920.0,1.9236420125580076,1.5073980955056876
930.0,1.7472770216936835,1.2832698630108794
940.0,1.7306960504027606,1.1704307789193071
950.0,1.7973535262371196,1.4554021908569303
960.0,1.8689868773948908,1.3184779520694325
970.0,1.8707871097782662,1.3056358368601437
980.0,1.776315687267375,1.0310956920798293
990.0,1.6598454868561496,1.3605869951521925
1000.0,1.8068893308900957,1.1444447793331256
1010.0,1.522975851808587,0.9744472458897485
1020.0,1.5506200336502323,1.0592840328041155
1030.0,1.601867420364571,1.0826341225066478
1040.0,1.595180064562331,1.0270166280458968
1050.0,1.6527066881139267,1.279462942890445
1060.0,1.4541347922912398,0.9270581639020785
1070.0,1.3818687043121078,1.013493988154468
1080.0,1.4731123243944149,1.1072427447376312
1090.0,1.5859551400093275,1.1131491885964078
1100.0,1.5170890785740108,1.1757654049448252
1110.0,1.4248564343201797,1.0499207648224884
1120.0,1.6149093516342465,0.9252011366944056
1130.0,1.5078487885533352,1.0181996549738122
1140.0,1.5394840296710945,0.7873747459623321
1150.0,1.481971315981091,0.9130456164559544
1160.0,1.5993987403656862,0.8241529264127396
1170.0,1.567958506406084,0.8626761539992418
1180.0,1.5295782645513272,0.8498793473872622
1190.0,1.4954222765768743,0.8404820422442985
1200.0,1.3619020616125284,0.9530217668501634
1210.0,1.3954853875598447,0.8461959662628985
1220.0,1.700992405825445,0.9532132997291458
1230.0,1.6710818964255223,0.9761206786335882
1240.0,1.7413062475763061,1.1226550914716444
1250.0,1.7358762769645038,0.9632940225510231
1260.0,1.7029723861927397,0.9549441671054871
1270.0,1.6070753727966167,0.9636858099490139
1280.0,1.6079640415251977,0.9042651955271687
1290.0,1.6765203380953477,0.9595357402973823
1300.0,1.8477179146310863,0.8275590846532161
1310.0,1.8778995512412144,0.8335024208120096
1320.0,1.7883907107983013,1.0268225083051483
1330.0,1.7896485903941202,0.9489810311787077
1340.0,1.7839143993586795,0.945572518364775
1350.0,1.5708063634986558,0.68248408488889
1360.0,1.669590678118347,0.8175034259704801
1370.0,1.597805375760969,0.8266076823578391
1380.0,1.663721296273946,0.9365345675922355
1390.0,1.623423931050695,1.0129564877504333
1400.0,1.5802393092215334,1.014869854005432
1410.0,1.5587650082712052,1.0544862331407199
1420.0,1.511521470976366,1.129268276139708
1430.0,1.5822845434329864,0.8677925732580012
1440.0,1.2759307095793757,0.7901268913228703
1450.0,1.3601048442748087,1.022187108647668
1460.0,1.557943765751847,1.0063083581237233
