time_ps,min_dist_A
0.0,3.0022337991971306
10.0,3.2758974048449856
20.0,2.950696009368057
30.0,2.9656906502124905
40.0,2.9755838539977124
50.0,3.203217506290434
60.0,2.880921386522621
70.0,3.0158764025065126
80.0,3.3757959040570307
90.0,2.966763466732228
100.0,3.207009229338682
110.0,3.140399227155438
120.0,2.9042209503873164
130.0,2.8639136622538426
140.0,2.821150973657449
150.0,2.93063251791016
160.0,3.107749527041774
170.0,2.9987480603093544
180.0,3.1320748493520725
190.0,2.7694224370402942
200.0,2.858357553838694
210.0,3.0523797253846663
220.0,3.247076830351556
230.0,3.0908075530518953
240.0,2.8359997399792563
250.0,2.8511428040909834
260.0,3.170583428927876
270.0,3.184350768891322
280.0,3.099971555034351
290.0,2.8471934262549126
300.0,3.1749966800811498
310.0,3.1498118346265844
320.0,2.7420076171319256
330.0,3.044620963124356
340.0,3.0495247002187225
350.0,2.8781940689701067
360.0,3.0589705257694013
370.0,3.055665396794757
380.0,2.9676092876826683
390.0,3.2785010699676804
400.0,3.432356209855442
410.0,2.951104596772367
420.0,2.887558516535209
430.0,3.0950942185101074
440.0,2.886712125229013
450.0,2.9506261951048796
460.0,2.8483482350066205
470.0,2.954826709814418
480.0,2.7854841450567958
490.0,2.995162201380933
500.0,2.995650519799893
510.0,2.9419399779344166
520.0,3.2200144925015532
530.0,3.2700347322286336
540.0,3.138425265475919
550.0,2.7767249038605777
560.0,2.9751790322761664
570.0,3.0128223975492756
580.0,3.1659463547029016
590.0,3.6471750099214284
600.0,3.648160282482433
610.0,3.3742110604987134
620.0,3.1529825488372203
630.0,2.949660361193804
640.0,3.4939655745511353
650.0,3.228945745604572
660.0,2.8500007495565196
670.0,3.0940086009476464
680.0,3.0777591054023214
690.0,2.902226075390717
700.0,3.1338137700137962
710.0,3.1190040984555565
720.0,3.271409850838007
730.0,2.976473010163864
740.0,2.852187612089074
750.0,3.0416669577030966
760.0,3.245131587819287
770.0,3.255959814001535
780.0,3.091211038449057
790.0,2.8083249822553578
800.0,3.114693056910451
810.0,3.3252258898769638
820.0,2.9566199877096775
830.0,2.9159205872411147
840.0,2.8761072511193166
850.0,3.4138798967072455
860.0,2.7984613676107033
870.0,2.814421595623428
880.0,3.0751408639320967
890.0,3.1107054559774916
900.0,2.9521074199283985
910.0,2.831359678997544
920.0,2.8554166820473506
930.0,2.9934238159627817
940.0,2.9712936532981664
950.0,3.371734238113252
960.0,3.0569452314327745
970.0,2.851473584877584
980.0,3.320199875858664
990.0,2.8973755693437715
1000.0,3.0264658013748167
1010.0,2.9984162333585935
1020.0,3.088058459229742
1030.0,3.0276939102001634
1040.0,3.3260978620956796
1050.0,3.2512328688144048
1060.0,3.159569794792356
1070.0,3.2037642450029242
1080.0,2.8950309981093945
1090.0,2.8876484397643054
1100.0,2.958187644393319
1110.0,3.444718938919296
1120.0,3.2166562554682674
1130.0,3.256474579146018
1140.0,3.3998304876953105
1150.0,2.9659923250256304
1160.0,3.073924268179746
1170.0,3.099580880658737
1180.0,3.1266248917720567
1190.0,3.1603940585293486
1200.0,3.201534075665309
1210.0,2.991671111151873
1220.0,3.08446618555137
1230.0,2.9947986352978777
1240.0,3.1849313732782525
1250.0,3.02438838003094
1260.0,3.276733488283568
1270.0,3.055662238338853
1280.0,3.3354782280941913
1290.0,3.010464373789182
1300.0,3.2595840017892193
1310.0,3.035705179307391
1320.0,3.111801948438418
1330.0,3.2494506831907057
1340.0,3.10544959506989
1350.0,3.0903266141657793
1360.0,2.898295451162446
1370.0,3.2741113512970488
1380.0,3.423946775790473
1390.0,3.6217889224613087
1400.0,3.0118522820394547
1410.0,3.218043398913153
1420.0,2.831590262272135
1430.0,3.281096137577046
1440.0,2.885184888816474
1450.0,3.605014340272948
1460.0,2.840795688924264
1470.0,3.0673924061245286
1480.0,3.258192221814282
1490.0,2.869093448603436
1500.0,2.7776892432084006
1510.0,2.908093288830981
1520.0,3.355151239624701
1530.0,3.0227616328626747
1540.0,2.940696652973893
1550.0,3.0163885332188336
1560.0,3.007074660925582
1570.0,3.0648499762995645
1580.0,2.82711868211024
1590.0,3.1623792021476373
1600.0,3.6037394950831243
1610.0,2.9182369796588628
1620.0,3.2343450519467
1630.0,3.2068074069294683
1640.0,2.9390184134097495
1650.0,3.6747118965423184
1660.0,3.4022774630746913
1670.0,2.995101689581783
1680.0,3.2631595159538653
1690.0,3.2477809628850247
1700.0,3.101100062446358
1710.0,3.0514454732704563
1720.0,2.975245699704991
1730.0,3.472259077005702
1740.0,2.960577199961337
1750.0,3.06439392569582
1760.0,3.339596334952974
1770.0,2.992422622789607
1780.0,3.155856610797514
1790.0,3.4241688155015635
1800.0,3.674434586411845
1810.0,3.3858840270362154
1820.0,3.1723467653558033
1830.0,3.251907278674679
1840.0,3.4450867436866335
1850.0,3.125666889784773
1860.0,3.258787127063756
1870.0,3.1775643551836517
1880.0,3.03082457423602
1890.0,3.0350800188546154
1900.0,3.59182832623893
1910.0,3.0690046420309085
1920.0,2.892212477425457
1930.0,3.291592637435259
1940.0,3.070584668082526
1950.0,3.2314863402615432
1960.0,3.2127970503145553
1970.0,2.9459254662085033
1980.0,3.014694079928318
1990.0,3.4865162079434544
2000.0,3.3650637480458556
2010.0,3.3585239049532793
2020.0,3.13704106960661
2030.0,3.15320273641974
2040.0,2.9718809415226497
2050.0,3.2003111997931475
2060.0,3.4921775523820053
2070.0,3.3654328111908085
2080.0,3.3285043238772323
