time_ps,backbone_RMSD,ligand_RMSD
0.0,3.2591158207579077e-07,0.0
10.0,0.8371311925374852,0.7741605993386849
20.0,0.9213025496168818,0.6802652092446185
30.0,0.9723117576299884,0.558250005224776
40.0,1.0478652918371054,0.914141984613904
50.0,1.051712231847653,0.5915296154507899
60.0,1.124163784986013,0.5586397366450526
70.0,1.1882666513014906,0.902591711035902
80.0,1.0902996281203108,0.8071469016226888
90.0,1.18571232692957,0.7158229014164489
100.0,1.3994805407521032,0.7756741922044939
110.0,1.4060097468875077,0.8833440160092254
120.0,1.4117110723737545,0.6152787158946252
130.0,1.3696024393143758,0.5380612638900675
140.0,1.3686287335260199,0.6515506266910678
150.0,1.3807319005768661,0.9095522061777447
160.0,1.2868140807512425,0.8799252186653537
170.0,1.3810325954095375,1.346286614830137
180.0,1.3418605421421819,1.2024727371100725
190.0,1.4678390751950594,1.173606636958488
200.0,1.4379106851430958,1.913406850358496
210.0,1.476020671368419,1.5554166024308564
220.0,1.4532223161763196,1.3352090136334513
230.0,1.4044351031446913,1.268962266095195
240.0,1.4880479684472188,1.58868634604316
250.0,1.4421852222847296,1.8977839826383935
260.0,1.3031527136014784,1.7836442574219311
270.0,1.369561332648843,1.910809260693162
280.0,1.4828549437873362,1.7261307854761636
290.0,1.5554966568580806,1.7535155718001723
300.0,1.4265938198488455,1.8398796608081898
310.0,1.5751704917087725,1.5205869793633568
320.0,1.534193635880223,1.2267260843976888
330.0,1.5528253882294059,1.4576271832465135
340.0,1.786269146075177,1.6827777211790869
350.0,1.6912204746526598,1.5235871543547757
360.0,1.576598252221592,1.693222759325489
370.0,1.7305967178961101,1.8277662145636062
380.0,1.8460862335832733,1.7414533454791015
390.0,1.9071892502165049,1.6292846190335504
400.0,1.863971458918241,1.4465845341339338
410.0,1.6747110499394766,1.4950523397908866
420.0,1.621926435660307,1.639939888013867
430.0,1.716397610338284,1.6039269917108305
440.0,1.7142743839687282,1.6317922635834763
450.0,1.796652164393801,1.5277799513859562
460.0,1.912567392878874,1.5661142071208969
470.0,1.8203928667374165,1.7635950783268746
480.0,1.7589046891868116,1.626151781489276
490.0,1.6342305808890687,1.4770178283658466
500.0,1.487394561096809,1.781826539379361
510.0,1.4625362070591754,1.6199623266891865
520.0,1.5978213173764757,1.7080657624548634
530.0,1.8162189454933753,1.9276675564961416
540.0,1.765134890307869,1.5258631377957372
550.0,1.7081393109789422,2.1588444947447805
560.0,1.5745350930007995,1.6427239343342803
570.0,1.7123614215806882,1.7255202260453655
580.0,1.8487164561427607,1.5342553297062684
590.0,1.8319575576258784,1.1749740968704594
600.0,1.7240981759024294,1.1266608545156491
610.0,1.7916427327504845,1.3119385892433315
620.0,1.6890405466178624,1.40224991725745
630.0,1.7969547444374059,1.6043417467776828
640.0,1.7509499573570828,1.4323014913682213
650.0,1.578233160209923,1.898049630629761
660.0,1.889699522762302,1.6673986138031405
670.0,1.5816471669125878,1.7189313980871608
680.0,1.4527198231156568,1.848014740458979
690.0,1.4994504631551955,2.3240001116982802
700.0,1.502691802100049,2.0457984813284904
710.0,1.6940580177102602,1.62140850126628
720.0,1.7955769345364296,1.8112480309815706
730.0,1.6838181706197013,2.0857259296384605
740.0,1.7159404266910416,1.5132050836629745
750.0,1.5590702376944976,1.6088009391702576
760.0,1.561067502292583,1.6513723000077745
770.0,1.5362122860857321,1.778869641315987
780.0,1.5054994707845457,1.7115360935743655
790.0,1.5380243985014121,1.3130514737801584
800.0,1.6435014835797184,1.5778554243836824
810.0,1.879496562439565,1.7173910458783936
820.0,1.6593552038955575,1.830043778024459
830.0,1.5398859970593581,1.52388723081419
840.0,1.736595238863061,1.6987955676089685
850.0,1.6162542227809096,1.6469336579158433
860.0,1.4897423737893754,1.5454425185721656
870.0,1.5418738204247613,1.6376082699058947
880.0,1.6646720688349346,1.4410426026138794
890.0,1.8272612045990237,1.6490495577514457
900.0,1.5650504100301192,1.8288323416382573
910.0,1.7373744497369603,2.087565752449296
920.0,1.7788288832306685,1.81795030853256
930.0,1.6599415757072378,1.910897974710876
940.0,1.8191791796214745,1.8023883678627368
950.0,2.1115937787282726,2.0947809124504793
960.0,2.094440960494806,1.9131171424637101
970.0,2.145690958564735,2.122707905367395
980.0,2.3205186302267995,2.0105848355392757
990.0,2.257181777039937,1.957774385611208
1000.0,2.1931364626523258,1.942731227484529
1010.0,2.109807410873203,2.2947433215478994
1020.0,1.939644265233845,1.916879428593959
1030.0,2.0662199314351346,1.8691752982004661
1040.0,2.0612062525459134,1.925370863969408
1050.0,2.2769813154049205,1.7507453503886472
1060.0,2.1593443233372254,1.8824396166099964
1070.0,2.247042742465123,1.9250941992561867
1080.0,2.2299740707699027,2.17474078468991
1090.0,2.2612491553812952,1.9067515090661333
1100.0,2.288259274763043,2.171813717641359
1110.0,2.1225617700992796,1.838411614557289
1120.0,1.9856042086287853,2.325906590809244
1130.0,1.85442517792795,1.9387698899403876
1140.0,1.6246344306335494,1.7182356036455126
1150.0,1.7895613625186355,1.519792222714843
1160.0,2.0057204329631197,1.9382028153054762
