time_ps,backbone_RMSD,ligand_RMSD
0.0,5.676113326760591e-07,0.0
10.0,0.8183935534974386,0.5848899050493831
20.0,1.0739271934929329,0.5908695195202388
30.0,1.2018343548225048,0.8022703005408567
40.0,1.2102959997186924,1.2185750441275032
50.0,1.161372322810116,0.7436342105898662
60.0,1.165686649500354,0.6365545225012937
70.0,1.2748088463692517,1.0612397442268906
80.0,1.140078948379105,0.7846346970450546
90.0,1.3463074216080835,1.0069948494302334
100.0,1.343800959977,0.9011008889774762
110.0,1.2073699258391317,0.7232727483350503
120.0,1.2237138154205602,0.9392697743686562
130.0,1.0915065953214727,1.0855200298037322
140.0,1.0826634685064727,0.8180396968157577
150.0,1.3100181858175008,1.0734307241639889
160.0,1.2096829123132018,1.1998184332700936
170.0,1.3088813508126458,1.0512200096058752
180.0,1.3149474511850416,1.0314238251470687
190.0,1.2055914196252395,0.7777078072624082
200.0,1.3199434325204318,1.296605600011267
210.0,1.1418867177192462,0.8266100262103873
220.0,1.0744575199850586,0.8762236423088833
230.0,1.0957400843756393,0.7433010871951312
240.0,1.0388331476456434,0.7112738663500422
250.0,1.092000573476753,0.8286718307700316
260.0,1.13982900992857,1.001747401494108
270.0,1.0342722068675496,0.6781926214819317
280.0,1.0118871893906303,0.9385241321962545
290.0,1.0594953151695532,0.889641041966529
300.0,1.1175386805329595,0.894936794293339
310.0,1.1363019302986463,1.03214105183734
320.0,1.1363003922587847,0.7523301557261481
330.0,1.1348869556691419,0.6221820638648943
340.0,1.1940609065437695,0.6554355870621111
350.0,1.214157606818157,0.7516569098194381
360.0,1.267616945446502,0.7498255025043592
370.0,1.2545366554359259,0.7996939095938158
380.0,1.254946062295169,0.7228550237936797
390.0,1.3184953913416138,0.6931483156776513
400.0,1.219760039972791,0.8243139580537945
410.0,1.3919253984194533,0.76227009900262
420.0,1.3569075071393122,0.8473877399905448
430.0,1.357851301543367,0.7916005167745583
440.0,1.3730979095233327,0.8890787643742576
450.0,1.6109317885846466,0.9357688272603997
460.0,1.590784540171032,1.0045272110903862
470.0,1.5118450555930354,0.8202425296736973
480.0,1.6471795018357507,0.9969614827014118
490.0,1.7432761267387962,0.9349265383303812
500.0,1.6652296986472142,0.9394311302904117
510.0,1.753566799459189,0.7262740895678855
520.0,1.7158419916292658,0.7835154017636299
530.0,1.671016922279043,0.6762042016292651
540.0,1.6489908333072196,1.1788092867246007
550.0,1.784493432878741,0.969084162653211
560.0,1.770205702003957,0.7028641615940967
570.0,1.8155764583563818,1.093845728318784
580.0,1.6066830114790278,0.9080060187989935
590.0,1.653041684002635,1.138031368977653
600.0,1.8946161861822195,0.8303283901963178
610.0,1.8227641303528228,1.1440910389244727
620.0,1.711609448547889,0.841616068726815
630.0,1.835368116040072,0.922415147793232
640.0,1.7135450551269829,0.7707799813706344
650.0,1.6952444999148182,0.7704936784900985
660.0,1.7368200680472925,0.7715843513327073
670.0,1.6711929505775793,0.9160520107732462
680.0,1.6674434774365947,1.1655724416918118
690.0,1.8635009395898288,1.0502601637898654
700.0,1.7958700747430745,0.8801240156907943
710.0,1.6895187063392947,0.9212956019181036
720.0,1.6677197679173748,0.9760130331270119
730.0,1.5842817044192197,1.0636025633321753
740.0,1.6798715612555868,0.9147971215394065
750.0,1.5245794611719754,0.962690510384734
760.0,1.6136706495456952,0.9556652526316094
770.0,1.5758390964122244,0.8737000571552211
780.0,1.62040360839942,0.9462781671514889
790.0,1.6827184713493963,1.2072000184508425
800.0,1.697953361059102,0.8988624463328144
810.0,1.6218756456551788,0.8080150549807156
820.0,1.6665496701804194,0.788090249403125
830.0,1.7013083302515504,1.107162361062023
840.0,1.7512902594849151,0.8811323250141849
850.0,1.952590678184584,0.9718050438572732
860.0,1.8581883749444235,0.8956081246394806
870.0,1.9380117046212435,1.077693678978136
880.0,1.956232351902229,1.328254135757002
890.0,1.7910733797192686,1.0262094439117964
900.0,1.9384275808957931,1.009272361598933
910.0,1.9826836021284764,1.077731280108951
920.0,1.874784600136393,1.172210029278219
930.0,2.01646447233483,1.076639773715085
940.0,2.0267994845160273,1.1320927398364207
950.0,2.007031749965405,1.0061420042435927
960.0,1.9956048450059314,1.0546807109663023
970.0,1.8666699798253175,1.156031278393968
980.0,1.9041072190536956,1.1839829014029442
990.0,2.0186710678640325,0.9871004869306157
1000.0,2.04042577787622,1.1092914126139342
1010.0,1.922752364577448,0.9241660682762951
1020.0,2.018523063609458,1.0712134112168887
1030.0,1.8470188098884843,0.8185713115446828
1040.0,1.9646608849400389,0.7661674759382342
1050.0,1.900006497515042,0.7862657074040216
1060.0,1.7974144477515415,0.9239293194285819
1070.0,1.9930943407512236,0.748032880805308
1080.0,1.832653179334075,0.7760085468523092
1090.0,1.836591589432317,0.8481839929082605
1100.0,1.8705579328005983,0.8052543330742331
1110.0,1.946128803753242,0.9957614428412439
1120.0,1.8428462193557604,0.8272480045016452
1130.0,1.9871137455544192,1.0586659477193239
1140.0,1.903281674124826,1.224004127080075
1150.0,1.7672632871246312,1.1934419022601082
1160.0,1.8519788293582269,1.2157089314165404
1170.0,1.9086092873794593,0.8393347687677588
1180.0,1.828217252050539,1.0665422523110435
1190.0,1.7892750386265746,1.1849562676202587
1200.0,1.8680861866918475,1.2046087886620027
1210.0,1.9639609548513286,0.9818586776311301
1220.0,1.872786856479344,0.9319880490099777
1230.0,1.9829054416974057,0.9684353237961583
1240.0,1.8440860383606577,0.8302604474493337
1250.0,2.0613845629828584,0.8753232829283534
1260.0,1.9776289964098215,0.7317176516477307
1270.0,2.00247182853726,1.0914323070508722
1280.0,2.0855582516554385,0.914925618966277
1290.0,1.9224988394367064,1.0564588907251249
1300.0,1.8121318428601165,0.8727808606158507
1310.0,1.8970719164892969,0.830943380928658
1320.0,1.8117038878182596,0.9274380391813117
1330.0,1.655763704629051,1.1451975028576076
1340.0,1.7847328267626807,0.9552201375583097
1350.0,1.8054365448076728,1.0812437353851307
1360.0,1.9414035395827152,1.2182061751765527
1370.0,1.9688909805248949,1.0197355204471032
1380.0,1.7907449422975859,1.2012692405775087
1390.0,1.862815324392264,0.9506324378177264
1400.0,1.964634336639313,0.8686192144813538
1410.0,2.01088603260569,0.7153339831135639
1420.0,1.9181197752928056,0.8677315812384285
1430.0,1.9642748836866588,0.8427060963039731
1440.0,1.8841273343358445,0.8249076763181065
1450.0,1.9372266944803316,0.832416278170042
1460.0,1.8959647099850412,0.9732918793647927
1470.0,1.8981214264055295,0.9603406630752539
1480.0,1.872078348218272,1.1230797707216913
1490.0,2.094849692412932,1.2232331946338946
1500.0,2.0024705734011925,0.9879723603423595
1510.0,1.9097388786339655,1.0098551541593477
1520.0,1.9125720896944272,1.0001452303562461
1530.0,2.0099041713420385,1.0127041914248975
1540.0,2.099040591718838,1.071798807526419
1550.0,2.083448328940036,1.016503543717499
1560.0,2.0689175141930063,0.8752258044021007
1570.0,2.1557638226523994,0.8578011589165209
