time_ps,min_dist_A
0.0,3.1874878322108158
10.0,3.373087526900209
20.0,3.263418353035445
30.0,3.3847574426065434
40.0,3.3048738572722054
50.0,3.48380798182243
60.0,3.4756897289418096
70.0,3.3946659785721494
80.0,3.422119839985527
90.0,3.3435778832764678
100.0,3.362155916339248
110.0,3.387639387918149
120.0,3.225243305346012
130.0,3.5453153410303706
140.0,3.435826532686313
150.0,3.608721966428641
160.0,3.5739317774588995
170.0,3.4930933218603726
180.0,3.5359626626927754
190.0,3.4351752295108304
200.0,3.185358229395248
210.0,3.518324344347103
220.0,3.1850592016387353
230.0,3.6208450224729645
240.0,3.471140397858952
250.0,3.8133777400045012
260.0,3.2870221690782153
270.0,3.3589318921130062
280.0,3.6178218522885293
290.0,3.2789202764532903
300.0,3.430567546189787
310.0,3.4652824537772506
320.0,3.101301014741445
330.0,3.3995789197639237
340.0,3.313998359574932
350.0,3.4486779598486828
360.0,3.388421898651053
370.0,3.1764437291985073
380.0,3.3794826946879346
390.0,3.370833304424442
400.0,3.224684175869952
410.0,3.1828276388415286
420.0,3.412706003984305
430.0,3.1643344356558005
440.0,3.73274823006658
450.0,3.3362388188184076
460.0,3.444435812680286
470.0,3.3413345494119984
480.0,3.2477055508901747
490.0,3.278246245586408
500.0,3.3028176165805063
510.0,3.6763717682074324
520.0,3.3576341767259
530.0,3.3843642911644998
540.0,3.423145255547532
550.0,3.4972812534590587
560.0,3.6694549634048728
570.0,3.6307304618441862
580.0,3.3957832064580065
590.0,3.4978937878825427
600.0,3.327032365629633
610.0,3.7025786304597545
620.0,3.396543913905714
630.0,3.555423224010897
640.0,3.4464135847327046
650.0,3.2228721319755977
660.0,3.1410515230924414
670.0,3.1772012709722537
680.0,3.4786900380917243
690.0,3.2952219479384186
700.0,3.3779443841835897
710.0,3.2869123696916147
720.0,3.3787872185954293
730.0,3.3912529646951923
740.0,3.1827537201781357
750.0,3.2570383152559446
760.0,3.492335455041964
770.0,3.5242518083658987
780.0,3.4805912576701505
790.0,3.4058316781014857
800.0,3.4550351310418668
810.0,3.414017078371819
820.0,3.499912149912931
830.0,3.4378592998499817
840.0,3.2836896945332255
850.0,3.368677644820178
860.0,3.216255913979421
870.0,3.5388437154336407
880.0,3.275575314374589
890.0,3.5004490720247223
900.0,3.712549335397549
910.0,3.543128521083709
920.0,3.3985891345501513
930.0,3.2730089821985304
940.0,3.423022077830874
950.0,3.483720243537912
960.0,3.3926677692185367
970.0,3.310417112602338
980.0,3.2645686081105967
990.0,3.564562499184169
1000.0,3.4637544449268898
1010.0,3.4075462287824037
1020.0,3.309662762436644
1030.0,3.5021992789463314
1040.0,3.3610269966214035
1050.0,3.5604210872476574
1060.0,3.736672280405776
1070.0,3.422998913780206
1080.0,3.388957632723371
1090.0,3.226066330268151
1100.0,3.585127028343701
1110.0,3.5124676221218514
1120.0,3.5175801097998782
1130.0,3.542629311625697
1140.0,3.5019017446967653
1150.0,3.439840245646144
1160.0,3.4473377126047757
1170.0,3.7365485116600388
1180.0,3.6058514423256662
1190.0,3.453038724490663
1200.0,3.2138894187534666
1210.0,3.6576454097274986
1220.0,3.6210076993895983
1230.0,3.470924687596062
1240.0,3.400839981888434
1250.0,3.5674327067211484
1260.0,3.477426732691068
1270.0,3.532305611719428
1280.0,3.398618110773193
1290.0,3.4161082652986576
1300.0,3.6091848491838956
1310.0,3.493896901004091
1320.0,3.176032349488863
1330.0,3.496114785206703
1340.0,3.8637558073225473
1350.0,3.580573589898949
1360.0,3.3222288605795214
1370.0,3.1519791818987906
1380.0,3.2880976780412103
1390.0,3.3752203057643526
1400.0,3.366259907039072
1410.0,3.295534342170147
1420.0,3.7372863447256726
1430.0,3.427297591929562
1440.0,3.553662436981474
1450.0,3.46161826949812
1460.0,3.2702768312458583
1470.0,3.3652024750971727
1480.0,3.7210893797706324
1490.0,3.4647089416792034
1500.0,3.5236476395977983
1510.0,3.3666295925656105
1520.0,3.1616725319840864
1530.0,3.4683422372169432
1540.0,3.3058285513464907
1550.0,3.2300022113480074
1560.0,3.8190699250969655
1570.0,3.400014936532531
1580.0,3.506840115914755
1590.0,3.5097689541273147
1600.0,3.3418106251553708
1610.0,3.6152366459496363
1620.0,3.5786719432250766
1630.0,3.5014570915432195
1640.0,3.811364569019193
1650.0,3.646164711738728
1660.0,3.292266838383557
1670.0,3.3890748391611205
1680.0,3.5216635626736927
1690.0,3.379482186735936
1700.0,3.257035381363108
1710.0,3.5344159584014982
1720.0,3.4996660406802036
1730.0,3.5585833551250206
1740.0,3.382367752779635
1750.0,3.553168019595156
1760.0,3.320269160566356
1770.0,3.355878231211528
1780.0,3.671361727758854
1790.0,3.5399011074518514
1800.0,3.2676321561910484
1810.0,3.612336824432869
1820.0,3.6240988457622785
1830.0,3.488908643191831
1840.0,3.5213792836129283
1850.0,3.379560330261677
1860.0,3.706021979641093
1870.0,3.5728724423977396
1880.0,3.4712837869819633
1890.0,3.5400584708541927
1900.0,3.394367171852184
1910.0,3.5235338215286287
1920.0,3.751986333266426
1930.0,3.4116569882937995
1940.0,3.4404839822889146
1950.0,3.3835192494799355
1960.0,3.539406432912427
1970.0,3.415784405596778
1980.0,3.4007647110035286
1990.0,3.4228388990999203
2000.0,3.2013834456800514
2010.0,3.5452105254393733
2020.0,3.647804783201492
2030.0,3.5298141058821573
2040.0,3.383635094127352
