time_ps,min_dist_A
0.0,3.7911184749067073
10.0,4.0412124423440865
20.0,3.7823141976491503
30.0,3.7601769247455628
40.0,3.4845703306772284
50.0,3.707522163557932
60.0,3.5636083228366604
70.0,3.643265576049276
80.0,4.340758151802762
90.0,3.572815399663066
100.0,4.23473643342133
110.0,3.8853708804528533
120.0,3.7640934255737997
130.0,3.2912903293199176
140.0,3.8465677898115342
150.0,3.6027476521177904
160.0,4.03976126409423
170.0,3.9733224118072576
180.0,3.8742499278025595
190.0,3.426878112648257
200.0,3.142885275740536
210.0,4.155343426445993
220.0,3.4242925455173046
230.0,3.3521608824922953
240.0,3.895700767071245
250.0,3.749584229068861
260.0,3.3565928677690415
270.0,3.6779454054029164
280.0,3.913497847488184
290.0,4.05886961549043
300.0,3.7489917744617838
310.0,3.735049984558861
320.0,3.2614512764713033
330.0,4.3099513560532365
340.0,3.7063217391892587
350.0,4.209991969015798
360.0,4.018381814135933
370.0,3.545389167720712
380.0,3.447446544032966
390.0,3.5008274434337925
400.0,3.733648915263005
410.0,3.9420195358032175
420.0,3.3393097137924945
430.0,3.8504398493016496
440.0,3.266083017045767
450.0,3.4193745477331485
460.0,3.712963931502966
470.0,3.375844243914633
480.0,4.038982806618864
490.0,3.575825727385842
500.0,3.9169097732329035
510.0,3.8234331008809397
520.0,3.5416821273172525
530.0,3.6558429360771023
540.0,3.7227201111148465
550.0,3.3772191832375444
560.0,3.629947030179884
570.0,4.331956353799013
580.0,4.109356146731754
590.0,3.8107608349901207
600.0,3.7448341966528855
610.0,3.679543974662357
620.0,3.5990773981291144
630.0,3.339223319566111
640.0,3.766631018771941
650.0,4.114619945529605
660.0,3.478349193277505
670.0,3.609219578429959
680.0,3.8712030560544184
690.0,3.7911979823164335
700.0,3.5803029998847204
710.0,3.6678065459349676
720.0,4.108577864998812
730.0,4.114907503262262
740.0,4.3043921890702785
750.0,3.744197646240125
760.0,4.394556899926791
770.0,3.535958530771662
780.0,4.101663020350101
790.0,4.360070802657015
800.0,3.7013659691043217
810.0,3.7217492728367807
820.0,3.2978150466691845
830.0,3.6861616165583326
840.0,3.839244100161661
850.0,3.884921344370594
860.0,3.3279758602104086
870.0,3.645094156192019
880.0,3.1931945222175298
890.0,3.6683637562749474
900.0,3.329504425936357
910.0,4.279726880356768
920.0,4.137355030298821
930.0,3.240420862347701
940.0,3.4061834640874156
950.0,3.6227720119847637
960.0,3.7881904312180295
970.0,3.532058133127099
980.0,3.632353478225465
990.0,3.841625098236634
1000.0,3.8778958893914632
1010.0,4.150153776700068
1020.0,3.6266347895202187
1030.0,3.541881047937841
1040.0,3.8233118613949313
